TIME;DAY;DATE;LEAGUE;HOME;AWAY;MATCH_ID;1;X;2;0-2;2+;3+;GG;IGG;GG&3+
12:30;Sub;25.10.;ČEŠ3;Hodonin;Frydek Mistek;501;1.75;3.85;3.6;2.45;1.13;1.48;1.5;3.4;1.7
12:30;Sub;25.10.;ČEŠ3;Start Brno;Vrchovina;501;1.9;3.6;3.25;2.45;1.13;1.48;1.45;3.35;1.67
12:30;Sub;25.10.;HOL3;Excelsior Maassluis;HHC Hardenberg;501;3.85;3.65;1.75;2.05;1.21;1.68;1.65;4.05;1.95
12:30;Sub;25.10.;HOL3;GVVV;ACV Assen;501;1.52;4.15;4.75;2.3;1.16;1.55;1.65;3.9;1.9
12:30;Sub;25.10.;HOL3;HFC;Jong Almere City;502;2.45;3.65;2.35;2.3;1.15;1.55;1.5;3.45;1.72
12:30;Sub;25.10.;HOL3;Hoek;IJsselmeervogels;501;1.68;3.9;3.9;2.42;1.14;1.5;1.53;3.5;1.75
12:30;Sub;25.10.;HOL3;RKAV Volendam;Quick Boys;502;5.6;4.35;1.42;2.75;1.1;1.4;1.55;3.45;1.7
12:30;Sub;25.10.;IRN2;Niroye Zamini;Mes Soongoun;494;1.72;3.1;4.9;1.4;1.57;2.7;2.5;7.1;3.35
12:30;Sub;25.10.;IRN2;Saipa;Shenavar Sazi Qeshm;494;1.9;2.8;4.45;1.28;1.78;3.35;2.8;8.4;4.05
12:30;Sub;25.10.;ITA3;Union Brescia;AlbinoLeffe;500;1.35;4.1;9.5;1.77;1.31;1.95;2.25;6.0;2.65
12:30;Sub;25.10.;ITA3;Guidonia;Torres;501;2.37;2.95;3.05;1.55;1.43;2.3;1.95;5.35;2.5
12:30;Sub;25.10.;ITA3;Juventus U23;Pontedera;501;1.75;3.45;4.45;1.7;1.34;2.02;1.93;5.1;2.4
12:30;Sub;25.10.;ITA3;Ternana;Arezzo;501;2.7;2.9;2.65;1.5;1.48;2.42;2.02;5.65;2.65
12:30;Sub;25.10.;ITA3;Atalanta U23;Picerno;500;1.58;4.0;4.95;2.1;1.2;1.65;1.72;4.15;2.0
12:30;Sub;25.10.;ITA3;Cavese;Crotone;501;3.4;3.2;2.1;1.77;1.31;1.95;1.75;4.6;2.15
12:30;Sub;25.10.;ITAP2;Cittadella U19;Sudtirol U19;500;2.33;3.25;2.65;2.02;1.22;1.7;1.6;3.9;1.9
12:30;Sub;25.10.;ITAP2;Padova U19;Venezia U19;501;2.65;3.55;2.2;2.15;1.18;1.62;1.55;3.7;1.82
12:30;Sub;25.10.;ITAP2;Bari U19;Ascoli U19;501;2.85;3.65;2.05;2.2;1.17;1.6;1.55;3.6;1.8
12:30;Sub;25.10.;ITAP2;Spezia U19;Empoli U19;490;3.0;3.7;1.98;2.35;1.15;1.52;1.5;3.45;1.72
12:30;Sub;25.10.;ITAP2;Lecco U19;Modena U19;501;2.2;3.5;2.7;2.25;1.17;1.57;1.5;3.55;1.75
12:30;Sub;25.10.;ITAP2;Vicenza U19;Pro Vercelli U19;490;1.65;3.95;4.05;2.35;1.15;1.52;1.57;3.65;1.8
12:30;Sub;25.10.;MAĐ1;Puskas Academy;MTK Budapest;530;1.75;3.95;3.85;2.33;1.15;1.53;1.55;3.6;1.77
12:30;Sub;25.10.;MAL1;Chitipa United;MAFCO;;2.35;2.85;2.95;1.42;1.55;2.65;2.2;;
12:30;Sub;25.10.;MAL1;Ekhaya;Blue Eagles;;2.05;3.0;3.5;1.48;1.5;2.45;2.12;;
12:30;Sub;25.10.;MAL1;Mighty Tigers;Songwe Border;;1.25;4.8;9.8;2.07;1.2;1.67;2.2;;
12:30;Sub;25.10.;POL3;Bielsko-Biala;Ol. Grudziadz;499;2.45;3.5;2.55;2.05;1.21;1.68;1.58;3.85;1.87
12:30;Sub;25.10.;SMKD1;Rabotnicki;Makedonija GP;500;1.95;3.2;3.8;1.62;1.38;2.15;1.93;5.2;2.45
12:30;Sub;25.10.;SMKD1;Struga;Brera Strumica;496;1.23;4.8;10.8;2.2;1.18;1.6;2.07;5.15;2.3
12:30;Sub;25.10.;TAJ2;Trat FC;Nakhon Pathom;501;2.25;3.05;2.95;1.77;1.31;1.95;1.75;4.5;2.15
12:30;Sub;25.10.;UKR1;Karpaty Lviv;Rukh Lviv;501;1.65;3.35;5.4;1.6;1.4;2.17;2.08;5.7;2.6
12:45;Sub;25.10.;AUT3;FC Lustenau;Kuchl;502;3.85;4.2;1.65;2.85;1.09;1.37;1.43;3.15;1.6
12:45;Sub;25.10.;POL1;Arka Gdynia;Piast Gliwice;909;2.65;3.2;2.7;1.7;1.37;2.17;1.85;4.9;2.4
12:55;Sub;25.10.;OMNK;Nizwa;Dhofar;502;4.95;4.0;1.52;2.05;1.21;1.68;1.78;4.35;2.08
12:55;Sub;25.10.;UAEK;Al Bataeh;Shabab Al-Ahli Dubai;502;6.3;4.3;1.4;2.05;1.21;1.67;1.92;4.7;2.3
12:55;Sub;25.10.;UAEK;Khorfakkan;Ittihad Kalba;504;3.15;3.3;2.02;1.97;1.23;1.75;1.65;4.05;2.0
13:00;Sub;25.10.;SRB1;IMT Novi Beograd;OFK Beograd;2971;2.35;3.8;2.7;2.27;1.16;1.57;1.5;3.5;1.8
13:00;Sub;25.10.;SRB1;Radnicki 1923;TSC;3014;1.82;3.65;4.15;2.05;1.21;1.7;1.65;4.0;2.0
13:00;Sub;25.10.;ITA1;Parma;Como;3303;4.3;3.4;1.95;1.68;1.4;2.18;1.98;5.55;2.6
13:00;Sub;25.10.;ITA1;Udinese;Lecce;3560;1.95;3.2;4.6;1.6;1.45;2.35;2.05;6.0;2.75
13:00;Sub;25.10.;AFCCL;Al Seeb;Bashundhara Kings;501;1.6;3.65;5.4;1.7;1.35;2.05;2.07;5.45;2.55
13:00;Sub;25.10.;AUT3;Dietach;Wolfsberger AC (Am);501;2.9;3.6;2.05;2.3;1.15;1.55;1.5;3.5;1.73
13:00;Sub;25.10.;BLR1;Slavia Mozyr;Neman;501;2.27;3.25;2.95;1.65;1.37;2.1;1.88;4.95;2.37
13:00;Sub;25.10.;BUG2;Belasitsa;Marek;496;3.75;3.0;2.07;1.4;1.57;2.7;2.3;6.55;3.1
13:00;Sub;25.10.;BUG2;Chernomorets 1919;Hebar;500;1.8;3.45;4.15;1.7;1.35;2.05;1.95;5.1;2.42
13:00;Sub;25.10.;BUG2;Lok. Gorna;Minyor Pernik;499;1.8;3.3;4.45;1.5;1.47;2.4;2.22;6.1;2.9
13:00;Sub;25.10.;BUG2;Vihren;Sevlievo;500;1.45;3.65;8.1;1.65;1.37;2.12;2.25;6.25;2.75
13:00;Sub;25.10.;CAFLŠ;Orlando Pirates;St Eloi Lupopo;497;1.19;5.55;15.0;2.25;1.17;1.57;2.23;5.55;2.55
13:00;Sub;25.10.;ČEŠ1;Dukla Prague;Slovacko;3119;2.33;3.25;3.1;1.6;1.4;2.2;1.93;5.15;2.55
13:00;Sub;25.10.;ČEŠ1;Hradec Kralove;Teplice;2927;1.85;3.55;4.2;1.7;1.34;2.05;1.92;5.0;2.5
13:00;Sub;25.10.;ČEŠ1;Mlada Boleslav;Karvina;2910;2.1;3.75;3.1;2.35;1.15;1.55;1.5;3.45;1.75
13:00;Sub;25.10.;ČEŠ1;Zlin;Pardubice;2959;2.15;3.25;3.45;1.7;1.34;2.05;1.82;4.8;2.35
13:00;Sub;25.10.;DAN4;Nykobing;Naesby;501;1.65;3.8;4.15;2.3;1.15;1.55;1.57;3.65;1.8
13:00;Sub;25.10.;ENG21;Chelsea U21;Arsenal U21;503;1.97;4.1;2.75;3.4;1.05;1.27;1.3;2.7;1.42
13:00;Sub;25.10.;ETI1;Sidama Bunna;Hawassa;;2.3;2.6;3.45;1.38;1.6;2.8;2.18;;
13:00;Sub;25.10.;HOL3;Jong Sparta Rotterdam;Kozakken Boys;503;2.1;3.65;2.75;2.7;1.1;1.4;1.38;3.05;1.55
13:00;Sub;25.10.;HOL3;Spakenburg;AFC;501;1.93;3.65;3.15;2.25;1.17;1.57;1.55;3.6;1.78
13:00;Sub;25.10.;HRV2;Jarun;Karlovac;500;3.6;2.9;2.15;1.53;1.45;2.33;1.97;5.55;2.55
13:00;Sub;25.10.;ITA2;Avellino;Spezia;1347;3.15;2.95;2.45;1.55;1.45;2.45;1.97;5.55;2.65
13:00;Sub;25.10.;ITA2;Monza;Reggiana;1280;1.57;3.95;5.8;1.85;1.29;1.95;1.95;5.05;2.45
13:00;Sub;25.10.;ITA2;Sampdoria;Frosinone;1247;2.3;3.2;3.2;1.68;1.37;2.18;1.85;4.95;2.43
13:00;Sub;25.10.;ITA2;Sudtirol;Cesena;1297;2.75;3.3;2.55;1.65;1.4;2.25;1.93;5.1;2.55
13:00;Sub;25.10.;ITA2;Virtus Entella;Pescara;1251;1.78;3.45;4.75;1.62;1.4;2.3;2.1;5.65;2.8
13:00;Sub;25.10.;ITAPV;Roma U20;Torino U20;500;1.45;4.5;5.95;2.43;1.13;1.5;1.65;3.85;1.87
13:00;Sub;25.10.;ITAPV;Napoli U20;Monza U20;499;2.47;3.35;2.6;1.95;1.23;1.75;1.62;4.0;1.93
13:00;Sub;25.10.;JER1;Pyunik Yerevan;Gandzasar;498;1.25;5.5;9.8;2.45;1.13;1.5;1.97;4.65;2.18
13:00;Sub;25.10.;JAFLK;Richards Bay;Durban City;503;2.43;3.25;2.75;1.68;1.35;2.05;1.85;4.8;2.3
13:00;Sub;25.10.;KEN1;Leopards;KCB;;2.6;2.5;3.05;1.35;1.65;2.95;2.22;;
13:00;Sub;25.10.;LET1;FK Liepaja;Jelgava;501;1.9;3.5;3.7;1.98;1.23;1.73;1.65;4.1;1.97
13:00;Sub;25.10.;LET2;Rigas 2;Augsdaugavas;496;1.19;5.6;10.8;2.55;1.12;1.45;2.05;4.85;2.25
13:00;Sub;25.10.;MLZ1;Negeri Sembilan;PDRM FC;501;1.67;3.95;4.3;2.42;1.14;1.5;1.53;3.55;1.75
13:00;Sub;25.10.;MLT2;Swieqi;Vittoriosa;500;1.4;4.05;7.1;1.75;1.31;1.95;2.27;5.9;2.75
13:00;Sub;25.10.;POR2;Pacos Ferreira;Portimonense;501;2.55;3.2;2.65;1.72;1.33;2.0;1.78;4.65;2.2
13:00;Sub;25.10.;PRIW;Wales Wom.;Australia Wom.;501;3.55;3.8;1.85;2.13;1.19;1.63;1.6;3.8;1.88
13:00;Sub;25.10.;RUA1;Bugesera;AS Muhanga;;1.55;3.45;5.9;1.58;1.4;2.22;2.25;;
13:00;Sub;25.10.;RUA1;Mukura Victory Sports;AS Kigali;;2.5;2.5;3.2;1.28;1.78;3.35;2.5;;
13:00;Sub;25.10.;RUA1;Musanze;Rutsiro;;2.13;2.8;3.55;1.4;1.6;2.75;2.27;;
13:00;Sub;25.10.;RUA1;SC Kiyovu;APR;;5.9;3.05;1.63;1.5;1.45;2.37;2.2;;
13:00;Sub;25.10.;RUM1;Otelul;U. Cluj;530;2.65;2.85;2.9;1.53;1.45;2.35;1.95;5.5;2.6
13:00;Sub;25.10.;SMR1;Folgore;Pennarossa;496;1.2;5.5;10.7;2.35;1.15;1.52;2.2;5.35;2.45
13:00;Sub;25.10.;SLO1;Radomlje;Koper;530;3.95;3.75;1.77;2.12;1.19;1.65;1.62;3.9;1.9
13:00;Sub;25.10.;SLO2;Ilirija;Nd Dravinja;499;2.3;3.45;2.75;1.92;1.25;1.78;1.65;4.1;2.0
13:00;Sub;25.10.;SLO2;Jadran Dekani;Triglav;499;7.5;4.7;1.35;2.25;1.17;1.58;1.85;4.45;2.1
13:00;Sub;25.10.;SLO2;NK Bistrica;Beltinci;500;2.5;3.5;2.45;2.12;1.19;1.65;1.55;3.7;1.82
13:00;Sub;25.10.;SLO2;NK Jesenice;Slovan Ljubljana;501;3.25;3.65;2.0;2.05;1.21;1.68;1.62;3.9;1.9
13:00;Sub;25.10.;ŠVA3;Paradiso;Kreuzlingen;501;1.78;3.7;3.6;2.42;1.14;1.5;1.5;3.45;1.7
13:00;Sub;25.10.;ŠVE1;Djurgarden;Varnamo;3028;1.28;6.0;8.8;3.2;1.07;1.35;1.65;3.65;1.85
13:00;Sub;25.10.;ŠVE2;Brage;Helsingborg;529;2.4;3.45;2.65;2.18;1.18;1.6;1.52;3.6;1.78
13:00;Sub;25.10.;ŠVE2;Oddevold;Ostersund;530;2.0;3.35;3.45;1.95;1.24;1.75;1.65;4.1;1.97
13:00;Sub;25.10.;ŠVE2;Sandvikens IF;Utsikten;530;1.92;3.55;3.5;2.05;1.21;1.68;1.6;3.95;1.9
13:00;Sub;25.10.;ŠVE2;Sundsvall;Kalmar;527;6.45;3.85;1.5;1.75;1.31;1.95;2.07;5.45;2.5
13:00;Sub;25.10.;TUR2;Pendikspor;Serik Belediyespor;500;1.55;4.1;5.1;2.07;1.2;1.67;1.75;4.25;2.05
13:00;Sub;25.10.;URU2;Uruguay Montevideo;Tacuarembo;501;3.2;2.95;2.3;1.53;1.45;2.33;1.97;5.5;2.55
13:00;Sub;25.10.;VELS1;Connahs Q.;Haverfordwest;499;1.47;4.1;6.2;1.98;1.23;1.73;1.88;4.7;2.2
13:00;Sub;25.10.;ZAM1;Nkwazi;Red Arrows;496;3.1;2.65;2.42;1.34;1.67;3.0;2.35;6.95;3.25
13:15;Sub;25.10.;LIB1;Jwaaya FC;AL Mabarrah;489;1.42;3.8;7.0;1.7;1.35;2.05;2.28;6.1;2.8
13:15;Sub;25.10.;TAN;Fountain Gate FC;Kinondoni MC;;2.3;2.9;3.05;1.55;1.45;2.3;1.95;;
13:30;Sub;25.10.;NEM1;Augsburg;RB Leipzig;3262;3.2;4.0;2.07;2.8;1.15;1.45;1.45;3.3;1.65
13:30;Sub;25.10.;NEM1;B. Monchengladbach;Bayern Munich;3483;11.4;7.2;1.23;3.85;1.08;1.28;1.65;3.65;1.8
13:30;Sub;25.10.;NEM1;Eintracht Frankfurt;St. Pauli;3343;1.8;4.0;4.15;2.45;1.19;1.55;1.55;3.75;1.83
13:30;Sub;25.10.;NEM1;Hamburger SV;Wolfsburg;3287;2.27;3.7;3.0;2.3;1.21;1.62;1.55;3.8;1.85
13:30;Sub;25.10.;NEM1;Hoffenheim;Heidenheim;3392;1.62;4.35;5.15;2.6;1.17;1.5;1.57;3.75;1.83
13:30;Sub;25.10.;AUT3;Wiener Viktoria;TWL Elektra;499;1.35;4.7;6.5;2.5;1.12;1.47;1.72;3.95;1.92
13:30;Sub;25.10.;CAFKK;USM Alger;Academie de FAD;497;1.28;4.6;11.4;1.67;1.35;2.07;2.9;7.9;3.55
13:30;Sub;25.10.;FRO1;07 Vestur Sorvagur;Streymur;502;1.5;4.55;5.0;2.6;1.11;1.45;1.57;3.55;1.75
13:30;Sub;25.10.;FRO1;B36 Torshavn;FC Suduroy;499;1.2;6.5;10.5;3.35;1.05;1.27;1.72;3.75;1.83
13:30;Sub;25.10.;FRO1;NSI Runavik;Klaksvik;501;2.9;3.75;2.12;2.25;1.17;1.58;1.53;3.55;1.78
13:30;Sub;25.10.;FRO1;Vikingur;HB Torshavn;502;2.6;3.7;2.35;2.25;1.17;1.58;1.52;3.55;1.75
13:30;Sub;25.10.;FRO1;TB Tvoroyri;Toftir;502;4.15;4.25;1.65;2.75;1.09;1.4;1.45;3.2;1.62
13:30;Sub;25.10.;HOL3;Katwijk;Barendrecht;502;1.82;3.85;3.3;2.6;1.11;1.45;1.45;3.25;1.65
13:30;Sub;25.10.;JAF2;Cape Town City;The Bees FC;501;1.82;3.2;4.05;1.7;1.34;2.0;1.87;4.95;2.3
13:30;Sub;25.10.;JAF2;Pretoria U.;Upington City;496;2.17;2.7;3.55;1.34;1.67;3.0;2.4;7.1;3.3
13:30;Sub;25.10.;JAF2;Hungry Lions;Baroka;501;2.5;2.8;2.8;1.47;1.5;2.5;2.05;5.85;2.7
13:30;Sub;25.10.;RUS1;Rostov;Dynamo Makhachkala;526;1.8;3.35;4.75;1.52;1.45;2.38;2.2;6.05;3.0
13:30;Sub;25.10.;SVK1;Michalovce;Dun. Streda;530;3.85;3.65;1.8;2.07;1.2;1.67;1.63;3.95;1.92
13:30;Sub;25.10.;SVK1;Trencin;Komarno;529;2.28;3.35;2.9;1.95;1.24;1.75;1.63;4.05;1.95
13:30;Sub;25.10.;SVK1;Zilina;Skalica;528;1.58;4.05;4.9;2.05;1.21;1.67;1.75;4.25;2.05
13:30;Sub;25.10.;ŠVA3;Basel II;Cham;492;2.0;3.85;2.85;2.6;1.11;1.43;1.42;3.2;1.6
13:30;Sub;25.10.;TUN1;Metlaoui;Gabes;494;1.68;3.25;5.5;1.4;1.57;2.7;2.6;7.3;3.45
13:30;Sub;25.10.;TUN1;JS Kairouan;Club Africain;495;7.7;3.5;1.5;1.42;1.55;2.65;2.85;8.2;3.75
13:30;Sub;25.10.;TUN2;Hamam-Sousse;BS Bouhajla;;2.02;3.05;3.5;1.52;1.45;2.35;2.07;;
13:30;Sub;25.10.;TUN2;OC Kerkennah;AS Agareb;;1.8;3.05;4.35;1.48;1.5;2.47;2.2;;
13:30;Sub;25.10.;TUN2;US Tataouine;Megrine;;1.85;3.0;4.3;1.48;1.5;2.45;2.17;;
13:30;Sub;25.10.;VELS1;Bala;Barry;500;3.1;3.4;2.15;1.8;1.29;1.9;1.75;4.45;2.15
13:30;Sub;25.10.;VELS1;Briton Ferry;Colwyn Bay;501;4.0;3.7;1.77;2.2;1.17;1.6;1.57;3.75;1.83
13:30;Sub;25.10.;VELS1;Penybont;Caernarfon;501;1.88;3.65;3.6;2.18;1.18;1.6;1.55;3.75;1.82
13:30;Sub;25.10.;VELS2;Cardiff Draconians;Trethomas Bluebirds;501;2.2;3.05;3.1;1.7;1.33;2.0;1.78;4.7;2.2
13:30;Sub;25.10.;VELS2;Llantwit Major;Ynyshir Albions;490;1.6;3.85;4.5;2.07;1.2;1.67;1.72;4.15;2.0
13:30;Sub;25.10.;VELS2;Aberystwyth;Newport City;490;3.25;3.4;1.97;2.02;1.22;1.7;1.62;3.95;1.92
13:30;Sub;25.10.;VELS2;Brickfield;Gresford;503;2.12;4.0;2.6;3.0;1.07;1.33;1.34;2.9;1.5
13:30;Sub;25.10.;VELS2;Caersws;Guilsfield;501;3.7;3.9;1.72;2.48;1.13;1.47;1.5;3.4;1.7
13:30;Sub;25.10.;VELS2;Mold Alexandra;Holywell;502;4.35;4.25;1.55;2.6;1.11;1.43;1.52;3.4;1.7
13:30;Sub;25.10.;VELS2;Newtown;Holyhead;500;1.27;5.3;7.5;3.05;1.07;1.33;1.65;3.6;1.77
13:30;Sub;25.10.;VELS2;Penrhyncoch;Flint Mountain;492;2.25;3.8;2.47;2.6;1.11;1.43;1.4;3.15;1.6
13:45;Sub;25.10.;HRV1;Lokomotiva Zagreb;Istra 1961;530;2.47;3.15;2.9;1.67;1.35;2.07;1.82;4.85;2.37
13:45;Sub;25.10.;MLT1;Valletta;Hibernians;500;1.62;3.7;5.0;1.8;1.29;1.9;1.9;4.9;2.3
14:00;Sub;25.10.;ENG1;Chelsea;Sunderland;3961;1.47;4.6;7.0;2.07;1.26;1.75;1.95;5.05;2.4
14:00;Sub;25.10.;ENG1;Newcastle;Fulham;3784;1.62;3.95;5.9;1.9;1.31;1.9;1.92;5.15;2.4
14:00;Sub;25.10.;BEL1;Westerlo;Dender;2932;1.87;3.75;3.8;2.33;1.17;1.6;1.55;3.65;1.83
14:00;Sub;25.10.;TUR1;Kocaelispor;Alanyaspor;2693;2.45;3.15;2.95;1.65;1.38;2.22;1.87;5.0;2.47
14:00;Sub;25.10.;BIH1;Rudar Prijedor;Zeljeznicar;499;4.05;3.05;1.95;1.53;1.45;2.33;2.05;5.7;2.65
14:00;Sub;25.10.;AFCCL;Regar-TadAZ;Muras United;499;3.95;3.35;1.88;1.62;1.38;2.15;2.0;5.3;2.5
14:00;Sub;25.10.;ALŽ1;El Bayadh;Oran;496;2.45;2.6;3.4;1.38;1.6;2.8;2.18;6.6;2.95
14:00;Sub;25.10.;ALŽ2;Annaba;MSP Batna;;1.38;3.65;9.0;1.6;1.4;2.17;2.45;;
14:00;Sub;25.10.;ALŽ2;Arba;RC Kouba;;3.7;3.05;1.95;1.48;1.5;2.45;2.15;;
14:00;Sub;25.10.;ALŽ2;Bechar Djedid;GC Mascara;;1.67;3.25;4.95;1.45;1.5;2.5;2.4;;
14:00;Sub;25.10.;ALŽ2;Beni Oulbane;Biskra;;2.35;2.6;3.3;1.38;1.6;2.8;2.18;;
14:00;Sub;25.10.;ALŽ2;Bordj Menail;Khemis El Khechna;;1.28;4.45;9.6;1.77;1.31;1.95;2.65;;
14:00;Sub;25.10.;ALŽ2;ESM Kolea;WA Mostaganem;;1.8;3.2;4.25;1.62;1.38;2.15;2.0;;
14:00;Sub;25.10.;ALŽ2;El Biar;Tixeraine;;1.2;4.8;14.8;1.75;1.31;1.95;3.15;;
14:00;Sub;25.10.;ALŽ2;Hussein Dey;USM EL Harrach;;2.05;3.1;3.4;1.5;1.47;2.4;2.1;;
14:00;Sub;25.10.;ALŽ2;JSM Tiaret;ASM Oran;;1.8;3.2;4.15;1.53;1.45;2.33;2.15;;
14:00;Sub;25.10.;ALŽ2;MO Bejaia;Djijel;;1.62;3.3;5.25;1.63;1.38;2.13;2.07;;
14:00;Sub;25.10.;ALŽ2;Magra;CR Beni Thour;;1.28;4.6;9.2;1.88;1.26;1.82;2.4;;
14:00;Sub;25.10.;ALŽ2;Telaghema;US Chaouia;;1.9;2.9;4.2;1.53;1.45;2.35;2.05;;
14:00;Sub;25.10.;ALŽ2;Temouchent;Adrar;;1.4;3.6;8.7;1.45;1.55;2.6;3.1;;
14:00;Sub;25.10.;ALŽ2;Tlemcen;MC Saida;;1.75;3.05;4.85;1.48;1.5;2.45;2.23;;
14:00;Sub;25.10.;AUT3;Retz;Leobendorf;499;7.0;4.3;1.35;2.3;1.16;1.55;1.75;4.2;2.0
14:00;Sub;25.10.;AUT3;Lauterach;Schwaz;502;4.6;4.2;1.53;2.65;1.11;1.42;1.5;3.4;1.7
14:00;Sub;25.10.;BEL2;Club Brugge U23;OC Charleroi;501;1.73;3.8;4.1;2.3;1.16;1.55;1.55;3.65;1.78
14:00;Sub;25.10.;BOC1;BDF XI;Orapa United;;2.75;2.9;2.5;1.4;1.57;2.7;2.22;;
14:00;Sub;25.10.;CAFLŠ;Young Africans;Silver Strikers;496;1.22;5.2;13.1;1.8;1.29;1.88;2.95;7.7;3.7
14:00;Sub;25.10.;EGI1;Haras El Hodood;Ghazl El Mahallah;496;3.3;2.6;2.5;1.34;1.67;3.0;2.28;6.95;3.15
14:00;Sub;25.10.;ENG2;Blackburn;Southampton;3259;2.9;3.35;2.4;1.73;1.34;2.1;1.83;4.75;2.37
14:00;Sub;25.10.;ENG2;Bristol City;Birmingham;2863;2.15;3.2;3.55;1.7;1.35;2.13;1.85;4.9;2.38
14:00;Sub;25.10.;ENG2;Derby;QPR;3226;2.7;3.4;2.5;1.7;1.35;2.15;1.87;4.85;2.45
14:00;Sub;25.10.;ENG2;Hull;Charlton;2958;2.5;3.4;2.7;1.8;1.32;2.02;1.78;4.55;2.28
14:00;Sub;25.10.;ENG2;Middlesbrough;Wrexham;3078;1.75;3.65;4.65;1.85;1.3;1.97;1.85;4.8;2.35
14:00;Sub;25.10.;ENG2;Millwall;Leicester;3024;2.75;3.25;2.55;1.7;1.37;2.17;1.85;4.9;2.43
14:00;Sub;25.10.;ENG2;Sheffield Wed;Oxford Utd;3092;2.8;3.3;2.5;1.78;1.32;2.03;1.77;4.6;2.27
14:00;Sub;25.10.;ENG2;Swansea;Norwich;3035;2.25;3.4;3.05;1.9;1.27;1.9;1.7;4.3;2.12
14:00;Sub;25.10.;ENG3;AFC Wimbledon;Burton;527;2.05;3.05;3.7;1.53;1.45;2.35;2.05;5.65;2.65
14:00;Sub;25.10.;ENG3;Barnsley;Rotherham;530;1.85;3.7;3.6;2.13;1.19;1.63;1.6;3.8;1.87
14:00;Sub;25.10.;ENG3;Leyton Orient;Lincoln;529;2.55;3.15;2.65;1.8;1.29;1.9;1.7;4.4;2.08
14:00;Sub;25.10.;ENG3;Northampton;Luton;528;3.8;3.2;1.95;1.6;1.4;2.2;1.97;5.35;2.5
14:00;Sub;25.10.;ENG3;Peterborough;Blackpool;529;2.27;3.35;2.85;1.9;1.25;1.8;1.65;4.15;2.0
14:00;Sub;25.10.;ENG3;Reading;Doncaster;529;2.22;3.3;3.0;1.9;1.26;1.8;1.67;4.2;2.0
14:00;Sub;25.10.;ENG3;Stevenage;Bradford City;530;2.48;3.0;2.85;1.65;1.35;2.1;1.8;4.9;2.28
14:00;Sub;25.10.;ENG3;Wycombe;Huddersfield;530;2.1;3.45;3.1;1.83;1.28;1.87;1.75;4.4;2.12
14:00;Sub;25.10.;ENG4;Barrow;Barnet;531;3.35;3.4;2.03;1.77;1.31;1.95;1.8;4.6;2.2
14:00;Sub;25.10.;ENG4;Bromley;MK Dons;529;2.7;3.15;2.5;1.8;1.29;1.9;1.7;4.4;2.08
14:00;Sub;25.10.;ENG4;Crawley;Bristol Rovers;529;2.28;3.3;2.9;1.9;1.25;1.8;1.65;4.15;1.98
14:00;Sub;25.10.;ENG4;Crewe;Grimsby;529;2.6;3.4;2.47;1.85;1.27;1.85;1.7;4.25;2.05
14:00;Sub;25.10.;ENG4;Gillingham;Salford;529;2.55;3.35;2.55;1.85;1.27;1.85;1.68;4.25;2.05
14:00;Sub;25.10.;ENG4;Harrogate Town;Newport;531;1.98;3.25;3.7;1.78;1.3;1.92;1.75;4.6;2.15
14:00;Sub;25.10.;ENG4;Notts County;Cambridge Utd;530;2.33;3.05;3.0;1.58;1.4;2.22;1.92;5.2;2.45
14:00;Sub;25.10.;ENG4;Oldham;Shrewsbury;529;1.97;3.3;3.65;1.7;1.34;2.03;1.85;4.9;2.32
14:00;Sub;25.10.;ENG4;Swindon Town;Colchester;530;2.1;3.55;3.05;2.15;1.18;1.62;1.55;3.7;1.8
14:00;Sub;25.10.;ENG4;Tranmere;Chesterfield;529;2.75;3.25;2.43;1.85;1.27;1.85;1.67;4.25;2.03
14:00;Sub;25.10.;ENG5;Braintree;Altrincham;529;2.65;3.5;2.38;2.05;1.21;1.7;1.6;3.85;1.9
14:00;Sub;25.10.;ENG5;Eastleigh;Morecambe;530;1.93;3.8;3.3;2.25;1.17;1.58;1.55;3.65;1.8
14:00;Sub;25.10.;ENG5;Forest Green;Boreham Wood;529;2.1;3.45;3.1;1.82;1.28;1.88;1.75;4.4;2.13
14:00;Sub;25.10.;ENG5;Gateshead;Truro City;529;2.2;3.55;2.9;2.0;1.23;1.73;1.63;3.95;1.95
14:00;Sub;25.10.;ENG5;Hartlepool;Solihull Moors;530;1.7;3.85;4.15;2.13;1.19;1.63;1.65;3.95;1.9
14:00;Sub;25.10.;ENG5;Scunthorpe United;Aldershot;530;1.67;3.9;4.35;2.35;1.15;1.52;1.55;3.6;1.77
14:00;Sub;25.10.;ENG5;Southend;Brackley Town;528;1.6;3.75;5.3;1.75;1.31;1.95;2.0;5.15;2.43
14:00;Sub;25.10.;ENG5;Wealdstone;Sutton;530;2.1;3.65;2.95;2.05;1.21;1.68;1.6;3.85;1.9
14:00;Sub;25.10.;ENG5;Woking;Rochdale;530;3.7;3.55;1.87;1.93;1.24;1.77;1.7;4.25;2.05
14:00;Sub;25.10.;ENG5;Yeovil;Carlisle;531;3.65;3.35;1.95;1.83;1.28;1.87;1.75;4.45;2.1
14:00;Sub;25.10.;ENG6;AFC Totton;Chelmsford City;502;2.05;3.45;3.25;1.9;1.25;1.8;1.68;4.2;2.02
14:00;Sub;25.10.;ENG6;Chippenham Town;Dag & Red;502;3.4;3.35;2.03;1.77;1.31;1.95;1.8;4.6;2.2
